,Unnamed: 0,Date,Price,Return,Realized_Vol,ma_50,Signal,regime_id,Raw_Position,Position,Position_lag,PnL,cumu_PnL,drawdown
50,50,2015-03-17,5.978857040405273,-0.0081759655090692,0.2513807562194273,6.0909943103790285,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
51,51,2015-03-18,6.0445709228515625,0.0109910442752172,0.2515023818749394,6.117262868881226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,2015-03-19,6.074429035186768,0.004939657870888,0.2538252961081038,6.145748586654663,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,2015-03-20,6.118570804595947,0.0072668178611494,0.2536122989967559,6.174634284973145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,2015-03-23,6.0714287757873535,-0.0077047451625766,0.2520656624699557,6.200502862930298,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
55,55,2015-03-24,6.261143207550049,0.0312470818268131,0.2808548329308364,6.231642866134644,1,1.0,0.3560558276902648,0.3560558276902648,0.0,0.0,0.0,0.0
56,56,2015-03-25,6.025000095367432,-0.0377156542111769,0.301839410312972,6.261048583984375,0,2.0,0.0,0.0,0.3560558276902648,-0.0134288784770404,-0.0134288784770404,-0.0134288784770404
57,57,2015-03-26,5.975142955780029,-0.008275043783939,0.2959520660129004,6.2880400276184085,0,2.0,0.0,0.0,0.0,-0.0,-0.0134288784770404,-0.0134288784770404
58,58,2015-03-27,5.925285816192627,-0.0083440915064924,0.293750022183808,6.3139057445526126,0,2.0,0.0,0.0,0.0,-0.0,-0.0134288784770404,-0.0134288784770404
59,59,2015-03-30,6.03671407699585,0.018805550358214,0.3009739394016631,6.34213716506958,0,2.0,0.0,0.0,0.0,0.0,-0.0134288784770404,-0.0134288784770404
60,60,2015-03-31,5.952713966369629,-0.013914873150332,0.3016505059847916,6.364808588027954,0,2.0,0.0,0.0,0.0,-0.0,-0.0134288784770404,-0.0134288784770404
61,61,2015-04-01,5.901713848114014,-0.0085675405443206,0.3013910042153029,6.383185720443725,0,2.0,0.0,0.0,0.0,-0.0,-0.0134288784770404,-0.0134288784770404
62,62,2015-04-02,5.91542911529541,0.0023239464898454,0.3028817555779604,6.384557161331177,0,2.0,0.0,0.0,0.0,0.0,-0.0134288784770404,-0.0134288784770404
63,63,2015-04-06,6.0329999923706055,0.0198752913412814,0.3031856700756276,6.382805738449097,0,2.0,0.0,0.0,0.0,0.0,-0.0134288784770404,-0.0134288784770404
64,64,2015-04-07,6.049428939819336,0.0027231804192784,0.2983961169699365,6.37880573272705,0,2.0,0.0,0.0,0.0,0.0,-0.0134288784770404,-0.0134288784770404
65,65,2015-04-08,6.304999828338623,0.0422471097787486,0.3263870519619968,6.377317152023315,0,2.0,0.0,0.0,0.0,0.0,-0.0134288784770404,-0.0134288784770404
66,66,2015-04-09,6.278571128845215,-0.0041917050298115,0.3242493521166856,6.373125715255737,0,2.0,0.0,0.0,0.0,-0.0,-0.0134288784770404,-0.0134288784770404
67,67,2015-04-10,6.493856906890869,0.0342889765247034,0.3405747379312977,6.3765857124328615,1,3.0,0.2936213079320418,0.2936213079320418,0.0,0.0,-0.0134288784770404,-0.0134288784770404
68,68,2015-04-13,6.7811431884765625,0.0442397000280132,0.3618441747065258,6.3854085731506345,1,3.0,0.2763620557968222,0.2763620557968222,0.2936213079320418,0.0129897185847464,-0.0004391598922939,-0.0004391598922939
69,69,2015-04-14,6.838714122772217,0.008489856753576,0.3266507235193493,6.395954275131226,1,3.0,0.3061373901842175,0.3061373901842175,0.2763620557968222,0.0023462742658387,0.0019071143735448,0.0
70,70,2015-04-15,6.792285919189453,-0.006789025356121,0.3258588476589684,6.405779991149903,1,3.0,0.3068813405510358,0.3068813405510358,0.3061373901842175,-0.0020783745044173,-0.0001712601308725,-0.0020783745044173
71,71,2015-04-16,8.02928638458252,0.1821184326028315,0.7036454940174862,6.435817136764526,1,3.0,0.1421170189395328,0.1421170189395328,0.3068813405510358,0.0558887487362104,0.0557174886053378,0.0
72,72,2015-04-17,8.164999961853027,0.0169023211740335,0.7026230206178292,6.470914278030396,1,3.0,0.1423238309386279,0.1423238309386279,0.1421170189395328,0.0024021074984121,0.05811959610375,0.0
73,73,2015-04-20,8.105570793151855,-0.007278526513022,0.7068369337578554,6.5047656917572025,1,3.0,0.1414753463268481,0.1414753463268481,0.1423238309386279,-0.0010359077769216,0.0570836883268283,-0.0010359077769216962
74,74,2015-04-21,8.006285667419434,-0.0122489986536549,0.7089558665344181,6.5379314041137695,1,3.0,0.1410525037176559,0.1410525037176559,0.1414753463268481,-0.0017329313266829,0.0553507570001454,-0.0027688391036045992
75,75,2015-04-22,7.966856956481934,-0.0049247194735944,0.7094505822840277,6.570677127838135,1,3.0,0.1409541446538204,0.1409541446538204,0.1410525037176559,-0.0006946440118575,0.0546561129882878,-0.0034634831154621987
76,76,2015-04-23,7.986570835113525,0.0024744863299637,0.6852861019511729,6.600708541870117,1,3.0,0.1459244536191178,0.1459244536191178,0.1409541446538204,0.0003487891040976,0.0550049020923854,-0.003114694011364598
77,77,2015-04-24,7.977142810821533,-0.0011804846518784,0.6825477823059782,6.630282821655274,1,3.0,0.1465098892595495,0.1465098892595495,0.1459244536191178,-0.0001722615778311,0.0548326405145543,-0.0032869555891957003
78,78,2015-04-27,8.086856842041016,0.0137535498387528,0.6768559319367073,6.661525678634644,1,3.0,0.1477419274643381,0.1477419274643381,0.1465098892595495,0.0020150310638013,0.0568476715783557,-0.0012719245253942982
79,79,2015-04-28,8.043713569641113,-0.0053349865395927,0.681155702206439,6.689228534698486,1,3.0,0.1468093119914789,0.1468093119914789,0.1477419274643381,-0.0007882011943557,0.056059470384,-0.0020601257197499986
80,80,2015-04-29,8.040714263916016,-0.0003728757493824,0.6751348439198009,6.715768537521362,1,3.0,0.1481185586858541,0.1481185586858541,0.1468093119914789,-5.474163222513726e-05,0.0560047287517748,-0.0021148673519751984
81,81,2015-04-30,7.949999809265137,-0.0112818900999845,0.6765083647474085,6.739037113189697,1,3.0,0.1478178322855439,0.1478178322855439,0.1481185586858541,-0.0016710573008619,0.0543336714509129,-0.0037859246528371
82,82,2015-05-01,7.957571029663086,0.0009523547898864,0.6768879315030077,6.762588529586792,1,3.0,0.1477349430325242,0.1477349430325242,0.1478178322855439,0.0001407750206077,0.0544744464715207,-0.003645149632229297
83,83,2015-05-04,7.927143096923828,-0.0038237714279687,0.6801791950420077,6.784502811431885,1,3.0,0.1470200804860313,0.1470200804860313,0.1477349430325242,-0.0005649046540803,0.0539095418174403,-0.004210054286309696
84,84,2015-05-05,8.079285621643066,0.0191926048084432,0.6788959737231374,6.811277103424072,1,3.0,0.1472979718108938,0.1472979718108938,0.1470200804860313,0.0028216983036739,0.0567312401211142,-0.0013883559826358
85,85,2015-05-06,8.00771427154541,-0.008858623577551,0.676284810091856,6.835751390457153,1,3.0,0.1478666953741243,0.1478666953741243,0.1472979718108938,-0.0013048572860094,0.0554263828351048,-0.0026932132686451962
86,86,2015-05-07,8.074856758117676,0.0083847255653026,0.6735602345630489,6.860582809448243,1,3.0,0.1484648215090546,0.1484648215090546,0.1478666953741243,0.0012398216609602,0.056666204496065,-0.0014533916076849979
87,87,2015-05-08,8.208571434020996,0.0165593867369717,0.6692058623370157,6.886745662689209,1,3.0,0.1494308487537418,0.1494308487537418,0.1484648215090546,0.0024584863962039,0.059124690892269,0.0
88,88,2015-05-11,8.427857398986816,0.0267142665113413,0.6610399177869479,6.919614229202271,1,3.0,0.1512767948035323,0.1512767948035323,0.1494308487537418,0.0039919355186233,0.0631166264108924,0.0
89,89,2015-05-12,8.337714195251465,-0.0106958624793757,0.6657562710269975,6.949154233932495,1,3.0,0.1502051191282655,0.1502051191282655,0.1512767948035323,-0.0016180357935393,0.061498590617353,-0.0016180357935393977
90,90,2015-05-13,8.287285804748535,-0.0060482272865205,0.6655031169561277,6.979268531799317,1,3.0,0.1502622564074217,0.1502622564074217,0.1502051191282655,-0.0009084747000866,0.0605901159172664,-0.002526510493625997
91,91,2015-05-14,8.383570671081543,0.0116183837026397,0.1847320432694195,7.012719945907593,1,3.0,0.5413246030855436,0.5413246030855436,0.1502622564074217,0.0017458045509658,0.0623359204682322,-0.0007807059426601995
92,92,2015-05-15,8.760713577270508,0.0449859518080868,0.2345149404464078,7.054319934844971,1,3.0,0.4264120648758936,0.4264120648758936,0.5413246030855436,0.0243520025069379,0.0866879229751702,0.0
93,93,2015-05-18,8.826713562011719,0.0075336311544811,0.2312484967432317,7.101105623245239,1,3.0,0.4324352435079205,0.4324352435079205,0.4264120648758936,0.0032124312165956,0.0899003541917659,0.0
94,94,2015-05-19,8.806857109069824,-0.0022495861910997,0.2243381035597229,7.149919900894165,1,3.0,0.4457557517569822,0.4457557517569822,0.4324352435079205,-0.0009728003523402,0.0889275538394256,-0.0009728003523402917
95,95,2015-05-20,8.878999710083008,0.0081916397779278,0.2215568550967313,7.203197031021118,1,3.0,0.4513514147704442,0.4513514147704442,0.4457557517569822,0.0036514705473326,0.0925790243867582,0.0
96,96,2015-05-21,8.900285720825195,0.0023973433311428,0.2215711146574039,7.255434169769287,1,3.0,0.4513223673339426,0.4513223673339426,0.4513514147704442,0.0010820443042017,0.09366106869096,0.0
97,97,2015-05-22,8.883856773376465,-0.001845889892084,0.2218504887904852,7.305019884109497,1,3.0,0.4507540215268113,0.4507540215268113,0.4513223673339426,-0.0008330913959331,0.0928279772950269,-0.0008330913959330999
98,98,2015-05-26,8.799285888671875,-0.0095196137062942,0.2256987629592611,7.355748462677002,1,3.0,0.4430684452535086,0.4430684452535086,0.4507540215268113,-0.0042910041614938,0.088536973133533,-0.0051240955574270025
99,99,2015-05-27,8.985713958740234,0.0211867272443511,0.2302320533854385,7.414899883270263,1,3.0,0.4343443865854201,0.4343443865854201,0.4430684452535086,0.0093871703001647,0.0979241434336978,0.0
100,100,2015-05-28,8.950714111328125,-0.0038950547027001,0.2317885399449276,7.474337024688721,1,3.0,0.431427714345842,0.431427714345842,0.4343443865854201,-0.0016917951455609,0.0962323482881369,-0.0016917951455609065
101,101,2015-05-29,8.915143013000488,-0.0039741073042002,0.2261648279347401,7.531748466491699,1,3.0,0.4421554001706003,0.4421554001706003,0.431427714345842,-0.0017145400308162,0.0945178082573207,-0.003406335176377104
102,102,2015-06-01,8.900285720825195,-0.0016665231453525,0.2271046219189114,7.588265600204468,1,3.0,0.4403256928681328,0.4403256928681328,0.4421554001706003,-0.0007368622082269,0.0937809460490938,-0.004143197384604003
103,103,2015-06-02,8.913000106811523,0.0014285368341129,0.224935331038673,7.644154186248779,1,3.0,0.4445722223282347,0.4445722223282347,0.4403256928681328,0.0006290214712684,0.0944099675203622,-0.00351417591333561
104,104,2015-06-03,8.880857467651367,-0.0036062648687271,0.2216975496996723,7.70034276008606,1,3.0,0.4510649762952604,0.4510649762952604,0.4445722223282347,-0.0016032451869942,0.0928067223333679,-0.005117421100329908
105,105,2015-06-04,8.934857368469238,0.0060804827703369,0.2157232092578589,7.753817043304443,1,3.0,0.4635569827837472,0.4635569827837472,0.4510649762952604,0.0027426928166657,0.0955494151500337,-0.0023747282836640987
106,106,2015-06-05,9.04599952697754,0.0124391642669661,0.2168994742875671,7.814237031936646,1,3.0,0.4610430722732835,0.4610430722732835,0.4635569827837472,0.0057662614559462,0.1013156766059799,0.0
107,107,2015-06-08,8.960429191589355,-0.0094594671526336,0.2194009166201762,7.873942756652832,1,3.0,0.455786609921592,0.455786609921592,0.4610430722732835,-0.0043612217981184,0.0969544548078615,-0.004361221798118403
108,108,2015-06-09,9.244999885559082,0.0317586008309553,0.2267870877076064,7.940337038040161,1,3.0,0.4409422115289416,0.4409422115289416,0.455786609921592,0.0144751450085941,0.1114295998164557,0.0
109,109,2015-06-10,9.587142944335938,0.0370084438087761,0.2461345951288083,8.011345615386963,1,3.0,0.4062817741962178,0.4062817741962178,0.4409422115289416,0.0163185850582863,0.127748184874742,0.0
110,110,2015-06-11,9.509428977966309,-0.0081060610883602,0.2476980194091553,8.082479915618897,1,3.0,0.4037173984617813,0.4037173984617813,0.4062817741962178,-0.0032933448807219,0.1244548399940201,-0.003293344880721888
111,111,2015-06-12,9.44185733795166,-0.0071057515831092,0.251963334106613,8.15328278541565,1,3.0,0.3968831431548175,0.3968831431548175,0.4037173984617813,-0.0028687155432485,0.1215861244507715,-0.006162060423970495
112,112,2015-06-15,9.343143463134766,-0.010454921238866,0.2121225617667979,8.221837072372436,1,3.0,0.471425571929201,0.471425571929201,0.3968831431548175,-0.0041493820027171,0.1174367424480543,-0.01031144242668769
113,113,2015-06-16,9.5272855758667,0.0197087964514837,0.2196104705370584,8.291722784042358,1,3.0,0.4553516950054773,0.4553516950054773,0.471425571929201,0.0092912306391769,0.1267279730872313,-0.0010202117875106886
114,114,2015-06-17,9.427143096923828,-0.0105111238815532,0.22458825676255,8.359277067184449,1,3.0,0.445259255499395,0.445259255499395,0.4553516950054773,-0.0047862580758778,0.1219417150113535,-0.005806469863388494
115,115,2015-06-18,9.474286079406738,0.0050007708590202,0.2239895011383435,8.422662792205811,1,3.0,0.4464494964799113,0.4464494964799113,0.445259255499395,0.0022266395096104,0.1241683545209638,-0.0035798303537781934
116,116,2015-06-19,9.3871431350708,-0.0091978375579507,0.2283774719720874,8.484834232330321,1,3.0,0.4378715603447178,0.4378715603447178,0.4464494964799113,-0.0041063699464511,0.1200619845745127,-0.00768620030022929
117,117,2015-06-22,9.64142894744873,0.0270887328252091,0.2432433917975297,8.54778567314148,1,3.0,0.4111108600361802,0.4111108600361802,0.4378715603447178,0.0118613857099354,0.1319233702844482,0.0
118,118,2015-06-23,9.73128604888916,0.0093198945851493,0.2382814842029376,8.606788530349732,1,3.0,0.4196717186587305,0.4196717186587305,0.4111108600361802,0.0038315098783472,0.1357548801627955,0.0
119,119,2015-06-24,9.694429397583008,-0.0037874388976942,0.2324098356126379,8.663902835845947,1,3.0,0.4302743889319382,0.4302743889319382,0.4196717186587305,-0.0015894809915102,0.1341653991712852,-0.0015894809915102948
120,120,2015-06-25,9.489143371582031,-0.0211756687868764,0.2476927543885753,8.717839984893798,1,3.0,0.4037259799821275,0.4037259799821275,0.4302743889319382,-0.0091113479474983,0.1250540512237869,-0.010700828939008589
121,121,2015-06-26,9.308856964111328,-0.0189992289515429,0.2588272029454617,8.743431396484375,1,3.0,0.3863581527057314,0.3863581527057314,0.4037259799821275,-0.0076704823273664,0.1173835688964204,-0.01837131126637509
122,122,2015-06-29,9.223142623901367,-0.009207826539866,0.2617235274940029,8.764594249725342,1,3.0,0.3820825775867299,0.3820825775867299,0.3863581527057314,-0.0035575188523774,0.113826050044043,-0.02192883011875249
123,123,2015-06-30,9.384857177734377,0.0175335631711832,0.2675091393807937,8.790179977416992,1,3.0,0.3738190038346767,0.3738190038346767,0.3820825775867299,0.0066992690107254,0.1205253190547684,-0.01522956110802709
124,124,2015-07-01,9.363571166992188,-0.0022681230346998,0.2671315675722907,8.817325687408447,1,3.0,0.374347370880973,0.374347370880973,0.3738190038346767,-0.0008478674934059,0.1196774515613625,-0.01607742860143299
125,125,2015-07-02,9.40442943572998,0.0043635348105031,0.2669199278705195,8.846077136993408,1,3.0,0.3746441893559522,0.3746441893559522,0.374347370880973,0.0016334777840594,0.1213109293454219,-0.014443950817373596
126,126,2015-07-06,9.45714282989502,0.0056051666425149,0.264704964355247,8.875488576889039,1,3.0,0.3777790879123638,0.3777790879123638,0.3746441893559522,0.00209994311299,0.1234108724584119,-0.012344007704383597
127,127,2015-07-07,9.409143447875977,-0.0050754633701113,0.262558336859865,8.904128589630126,1,3.0,0.3808677385604133,0.3808677385604133,0.3777790879123638,-0.0019174039226932,0.1214934685357187,-0.014261411627076795
128,128,2015-07-08,9.350713729858398,-0.0062098870467075,0.2402256105515411,8.929405727386474,1,3.0,0.4162753495366586,0.4162753495366586,0.3808677385604133,-0.002365145636195,0.1191283228995236,-0.01662655726327189
129,129,2015-07-09,9.572713851928713,0.0237415162610987,0.2171175799526288,8.959985733032227,1,3.0,0.4605799310300815,0.4605799310300815,0.4162753495366586,0.0098830079801191,0.1290113308796427,-0.006743549283152794
130,130,2015-07-10,9.722857475280762,0.0156845410480748,0.221692841201074,8.993628597259521,1,3.0,0.4510745563917448,0.4510745563917448,0.4605799310300815,0.0072239848341607,0.1362353157138035,0.0
131,131,2015-07-13,10.10871410369873,0.0396855172873782,0.2577247379904359,9.036802883148193,1,3.0,0.3880108707442395,0.3880108707442395,0.4510745563917448,0.017901127105581,0.1541364428193845,0.0
132,132,2015-07-14,10.037142753601074,-0.0070801636452918,0.2555631406036725,9.078394317626952,1,3.0,0.3912927340139401,0.3912927340139401,0.3880108707442395,-0.0027471804610213,0.1513892623583632,-0.0027471804610212924
133,133,2015-07-15,9.812999725341797,-0.0223313580131019,0.2640854573401765,9.116111450195312,1,3.0,0.3786653040541606,0.3786653040541606,0.3912927340139401,-0.0087380981311907,0.1426511642271724,-0.0114852785922121
134,134,2015-07-16,11.581000328063965,0.180169229818315,0.6830523831437832,9.186145744323731,1,3.0,0.1464016559604769,0.1464016559604769,0.3786653040541606,0.0682238361903562,0.2108750004175286,0.0
135,135,2015-07-17,11.47700023651123,-0.0089802338836579,0.6865139374872632,9.255531463623049,1,3.0,0.1456634665947409,0.1456634665947409,0.1464016559604769,-0.0013147211114799,0.2095602793060487,-0.0013147211114798996
136,136,2015-07-20,11.05500030517578,-0.0367691838145094,0.7037364309324057,9.31513433456421,1,3.0,0.1420986545595009,0.1420986545595009,0.1456634665947409,-0.0053559267782806,0.204204352527768,-0.0066706478897606
137,137,2015-07-21,11.25100040435791,0.0177295426297152,0.7013373535737255,9.375982913970947,1,3.0,0.1425847339949046,0.1425847339949046,0.1420986545595009,0.0025193441536378,0.2067236966814059,-0.004151303736122713
138,138,2015-07-22,11.149999618530272,-0.0089770493465198,0.7040892155753353,9.430425758361816,1,3.0,0.1420274558789919,0.1420274558789919,0.1425847339949046,-0.0012799901931326,0.2054437064882733,-0.005431293929255315
139,139,2015-07-23,11.010000228881836,-0.0125559995011812,0.7066670359943077,9.483871479034423,1,3.0,0.1415093600047385,0.1415093600047385,0.1420274558789919,-0.0017832966651706,0.2036604098231026,-0.007214590594426001
140,140,2015-07-24,10.934000015258787,-0.0069028348813,0.7008460594086366,9.53680576324463,1,3.0,0.1426846861126372,0.1426846861126372,0.1415093600047385,-0.0009768157462711,0.2026835940768314,-0.008191406340697205
141,141,2015-07-27,10.642999649047852,-0.0266142642953023,0.7052383556630297,9.581994342803956,1,3.0,0.1417960313658564,0.1417960313658564,0.1426846861126372,-0.0037974479470939,0.1988861461297375,-0.01198885428779109
142,142,2015-07-28,10.6899995803833,0.0044160418007392,0.7025908708235179,9.62058006286621,1,3.0,0.1423303435223808,0.1423303435223808,0.1417960313658564,0.0006261772016905,0.199512323331428,-0.011362677086100614
143,143,2015-07-29,10.708000183105469,0.0016838730990411,0.7020680426126925,9.658205795288088,1,3.0,0.1424363365520208,0.1424363365520208,0.1423303435223808,0.0002396662366346,0.1997519895680627,-0.011123010849465903
144,144,2015-07-30,11.156000137329102,0.0418378732314987,0.7113525892510496,9.705188655853272,1,3.0,0.1405772629650303,0.1405772629650303,0.1424363365520208,0.0059592333922225,0.2057112229602852,-0.00516377745724339
145,145,2015-07-31,11.430999755859377,0.0246503778365954,0.7129880554661846,9.7562286567688,1,3.0,0.1402548040368157,0.1402548040368157,0.1405772629650303,0.0034652826473224,0.2091765056076076,-0.001698494809921014
146,146,2015-08-03,11.255999565124512,-0.0153092637977846,0.7188058020585438,9.803342933654784,1,3.0,0.1391196338616301,0.1391196338616301,0.1402548040368157,-0.0021471977939061,0.2070293078137014,-0.0038456926038271944
147,147,2015-08-04,12.114999771118164,0.07631487554914,0.7539093843007598,9.86796579360962,1,3.0,0.1326419355991285,0.1326419355991285,0.1391196338616301,0.0106168975445922,0.2176462053582936,0.0
148,148,2015-08-05,12.371000289916992,0.0211308727722081,0.7505676492612727,9.939400081634522,1,3.0,0.1332324942307632,0.1332324942307632,0.1326419355991285,0.0028028398654046,0.2204490452236983,0.0
149,149,2015-08-06,12.645000457763672,0.0221485863249073,0.7503449995468292,10.01258581161499,1,3.0,0.1332720282808508,0.1332720282808508,0.1332324942307632,0.0029509113997527,0.223399956623451,0.0
150,150,2015-08-07,12.35200023651123,-0.0231712305769469,0.7624510601252295,10.080611534118653,1,3.0,0.1311559590245378,0.1311559590245378,0.1332720282808508,-0.0030880768967529,0.220311879726698,-0.0030880768967530003
151,151,2015-08-10,12.303000450134276,-0.0039669515413475,0.7579600542311137,10.148368682861328,1,3.0,0.1319330741003779,0.1319330741003779,0.1311559590245378,-0.0005202893338092,0.2197915903928887,-0.0036083662305622932
152,152,2015-08-11,12.27400016784668,-0.0023571715212999,0.7566607591510833,10.215842971801758,1,3.0,0.1321596221167759,0.1321596221167759,0.1319330741003779,-0.0003109888849869,0.2194806015079018,-0.003919355115549195
153,153,2015-08-12,12.050999641418455,-0.0181685288723069,0.7543615879615965,10.278602962493895,1,3.0,0.1325624231082811,0.1325624231082811,0.1321596221167759,-0.0024011459101818,0.21707945559772,-0.006320501025731007
