,Date,Price,Return,Realized_Vol,ma_50,Signal,regime_id,Raw_Position,Position,Position_lag,PnL,cumu_PnL
74,2015-04-21,8.006285667419434,-0.0122489986536549,0.7089558665344181,6.5379314041137695,1,3.0,0.14105250371765596,0.14105250371765596,0.14147534632684813,-0.0017329313266829234,0.055350757000145454
75,2015-04-22,7.966856956481934,-0.0049247194735944,0.7094505822840277,6.570677127838135,1,3.0,0.14095414465382047,0.14095414465382047,0.14105250371765596,-0.0006946440118575868,0.05465611298828787
76,2015-04-23,7.986570835113525,0.0024744863299637,0.6852861019511729,6.600708541870117,1,3.0,0.14592445361911788,0.14592445361911788,0.14095414465382047,0.00034878910409760473,0.055004902092385476
77,2015-04-24,7.977142810821533,-0.0011804846518784,0.6825477823059782,6.630282821655274,1,3.0,0.14650988925954955,0.14650988925954955,0.14592445361911788,-0.0001722615778311101,0.054832640514554366
78,2015-04-27,8.086856842041016,0.0137535498387528,0.6768559319367073,6.661525678634644,1,3.0,0.14774192746433815,0.14774192746433815,0.14650988925954955,0.0020150310638013683,0.056847671578355734
79,2015-04-28,8.043713569641113,-0.0053349865395927,0.681155702206439,6.689228534698486,1,3.0,0.14680931199147892,0.14680931199147892,0.14774192746433815,-0.0007882011943557251,0.056059470384000006
80,2015-04-29,8.040714263916016,-0.0003728757493824,0.6751348439198009,6.715768537521362,1,3.0,0.14811855868585413,0.14811855868585413,0.14680931199147892,-5.474163222513726e-05,0.05600472875177487
81,2015-04-30,7.949999809265137,-0.0112818900999845,0.6765083647474085,6.739037113189697,1,3.0,0.14781783228554393,0.14781783228554393,0.14811855868585413,-0.001671057300861911,0.05433367145091296
82,2015-05-01,7.957571029663086,0.0009523547898864,0.6768879315030077,6.762588529586792,1,3.0,0.1477349430325242,0.1477349430325242,0.14781783228554393,0.0001407750206077623,0.05447444647152072
83,2015-05-04,7.927143096923828,-0.0038237714279687,0.6801791950420077,6.784502811431885,1,3.0,0.14702008048603138,0.14702008048603138,0.1477349430325242,-0.0005649046540803496,0.05390954181744037
84,2015-05-05,8.079285621643066,0.0191926048084432,0.6788959737231374,6.811277103424072,1,3.0,0.14729797181089382,0.14729797181089382,0.14702008048603138,0.002821698303673912,0.05673124012111428
85,2015-05-06,8.00771427154541,-0.008858623577551,0.676284810091856,6.835751390457153,1,3.0,0.14786669537412434,0.14786669537412434,0.14729797181089382,-0.0013048572860094266,0.055426382835104857
86,2015-05-07,8.074856758117676,0.0083847255653026,0.6735602345630489,6.860582809448243,1,3.0,0.1484648215090546,0.1484648215090546,0.14786669537412434,0.0012398216609602322,0.05666620449606509
87,2015-05-08,8.208571434020996,0.0165593867369717,0.6692058623370157,6.886745662689209,1,3.0,0.14943084875374188,0.14943084875374188,0.1484648215090546,0.0024584863962039097,0.059124690892269
88,2015-05-11,8.427857398986816,0.0267142665113413,0.6610399177869479,6.919614229202271,1,3.0,0.15127679480353234,0.15127679480353234,0.14943084875374188,0.003991935518623394,0.0631166264108924
89,2015-05-12,8.337714195251465,-0.0106958624793757,0.6657562710269975,6.949154233932495,1,3.0,0.15020511912826554,0.15020511912826554,0.15127679480353234,-0.0016180357935393183,0.06149859061735308
90,2015-05-13,8.287285804748535,-0.0060482272865205,0.6655031169561277,6.979268531799317,1,3.0,0.1502622564074217,0.1502622564074217,0.15020511912826554,-0.0009084747000866379,0.060590115917266436
91,2015-05-14,8.383570671081543,0.0116183837026397,0.18473204326941953,7.012719945907593,1,3.0,0.5413246030855436,0.5413246030855436,0.1502622564074217,0.001745804550965856,0.06233592046823229
92,2015-05-15,8.760713577270508,0.0449859518080868,0.23451494044640786,7.054319934844971,1,3.0,0.42641206487589367,0.42641206487589367,0.5413246030855436,0.024352002506937982,0.08668792297517028
93,2015-05-18,8.826713562011719,0.0075336311544811,0.23124849674323178,7.101105623245239,1,3.0,0.43243524350792056,0.43243524350792056,0.42641206487589367,0.0032124312165956485,0.08990035419176592
94,2015-05-19,8.806857109069824,-0.0022495861910997,0.22433810355972292,7.149919900894165,1,3.0,0.4457557517569822,0.4457557517569822,0.43243524350792056,-0.0009728003523402542,0.08892755383942567
95,2015-05-20,8.878999710083008,0.0081916397779278,0.22155685509673137,7.203197031021118,1,3.0,0.4513514147704442,0.4513514147704442,0.4457557517569822,0.0036514705473326054,0.09257902438675827
96,2015-05-21,8.900285720825195,0.0023973433311428,0.22157111465740398,7.255434169769287,1,3.0,0.45132236733394265,0.45132236733394265,0.4513514147704442,0.0010820443042017923,0.09366106869096007
97,2015-05-22,8.883856773376465,-0.001845889892084,0.22185048879048525,7.305019884109497,1,3.0,0.4507540215268113,0.4507540215268113,0.45132236733394265,-0.0008330913959331468,0.09282797729502693
98,2015-05-26,8.799285888671875,-0.0095196137062942,0.2256987629592611,7.355748462677002,1,3.0,0.44306844525350864,0.44306844525350864,0.4507540215268113,-0.004291004161493864,0.08853697313353306
99,2015-05-27,8.985713958740234,0.0211867272443511,0.23023205338543856,7.414899883270263,1,3.0,0.43434438658542013,0.43434438658542013,0.44306844525350864,0.009387170300164796,0.09792414343369786
100,2015-05-28,8.950714111328125,-0.0038950547027001,0.2317885399449276,7.474337024688721,1,3.0,0.431427714345842,0.431427714345842,0.43434438658542013,-0.001691795145560931,0.09623234828813693
101,2015-05-29,8.915143013000488,-0.0039741073042002,0.22616482793474016,7.531748466491699,1,3.0,0.44215540017060034,0.44215540017060034,0.431427714345842,-0.001714540030816208,0.09451780825732072
102,2015-06-01,8.900285720825195,-0.0016665231453525,0.2271046219189114,7.588265600204468,1,3.0,0.44032569286813283,0.44032569286813283,0.44215540017060034,-0.0007368622082269022,0.09378094604909382
103,2015-06-02,8.913000106811523,0.0014285368341129,0.224935331038673,7.644154186248779,1,3.0,0.44457222232823473,0.44457222232823473,0.44032569286813283,0.0006290214712684117,0.09440996752036222
104,2015-06-03,8.880857467651367,-0.0036062648687271,0.2216975496996723,7.70034276008606,1,3.0,0.4510649762952604,0.4510649762952604,0.44457222232823473,-0.0016032451869942466,0.09280672233336798
105,2015-06-04,8.934857368469238,0.0060804827703369,0.21572320925785893,7.753817043304443,1,3.0,0.4635569827837472,0.4635569827837472,0.4510649762952604,0.002742692816665753,0.09554941515003373
106,2015-06-05,9.04599952697754,0.0124391642669661,0.2168994742875671,7.814237031936646,1,3.0,0.46104307227328356,0.46104307227328356,0.4635569827837472,0.005766261455946207,0.10131567660597994
107,2015-06-08,8.960429191589355,-0.0094594671526336,0.21940091662017627,7.873942756652832,1,3.0,0.455786609921592,0.455786609921592,0.46104307227328356,-0.004361221798118404,0.09695445480786154
108,2015-06-09,9.244999885559082,0.0317586008309553,0.2267870877076064,7.940337038040161,1,3.0,0.4409422115289416,0.4409422115289416,0.455786609921592,0.01447514500859417,0.11142959981645571
109,2015-06-10,9.587142944335938,0.0370084438087761,0.2461345951288083,8.011345615386963,1,3.0,0.40628177419621786,0.40628177419621786,0.4409422115289416,0.0163185850582863,0.12774818487474202
110,2015-06-11,9.509428977966309,-0.0081060610883602,0.24769801940915537,8.082479915618897,1,3.0,0.4037173984617813,0.4037173984617813,0.40628177419621786,-0.003293344880721907,0.12445483999402011
111,2015-06-12,9.44185733795166,-0.0071057515831092,0.25196333410661303,8.15328278541565,1,3.0,0.3968831431548175,0.3968831431548175,0.4037173984617813,-0.0028687155432485303,0.12158612445077158
112,2015-06-15,9.343143463134766,-0.010454921238866,0.21212256176679797,8.221837072372436,1,3.0,0.47142557192920104,0.47142557192920104,0.3968831431548175,-0.004149382002717196,0.11743674244805438
113,2015-06-16,9.5272855758667,0.0197087964514837,0.21961047053705848,8.291722784042358,1,3.0,0.4553516950054773,0.4553516950054773,0.47142557192920104,0.00929123063917691,0.1267279730872313
114,2015-06-17,9.427143096923828,-0.0105111238815532,0.22458825676255004,8.359277067184449,1,3.0,0.44525925549939505,0.44525925549939505,0.4553516950054773,-0.004786258075877801,0.1219417150113535
115,2015-06-18,9.474286079406738,0.0050007708590202,0.22398950113834357,8.422662792205811,1,3.0,0.4464494964799113,0.4464494964799113,0.44525925549939505,0.0022266395096104045,0.12416835452096389
116,2015-06-19,9.3871431350708,-0.0091978375579507,0.22837747197208746,8.484834232330321,1,3.0,0.43787156034471786,0.43787156034471786,0.4464494964799113,-0.004106369946451107,0.12006198457451278
117,2015-06-22,9.64142894744873,0.0270887328252091,0.24324339179752974,8.54778567314148,1,3.0,0.41111086003618025,0.41111086003618025,0.43787156034471786,0.011861385709935486,0.13192337028444825
118,2015-06-23,9.73128604888916,0.0093198945851493,0.23828148420293768,8.606788530349732,1,3.0,0.41967171865873054,0.41967171865873054,0.41111086003618025,0.0038315098783472676,0.13575488016279552
119,2015-06-24,9.694429397583008,-0.0037874388976942,0.23240983561263792,8.663902835845947,1,3.0,0.43027438893193826,0.43027438893193826,0.41967171865873054,-0.001589480991510253,0.13416539917128528
120,2015-06-25,9.489143371582031,-0.0211756687868764,0.24769275438857533,8.717839984893798,1,3.0,0.40372597998212756,0.40372597998212756,0.43027438893193826,-0.009111347947498362,0.12505405122378693
121,2015-06-26,9.308856964111328,-0.0189992289515429,0.2588272029454617,8.743431396484375,1,3.0,0.3863581527057314,0.3863581527057314,0.40372597998212756,-0.0076704823273664674,0.11738356889642046
122,2015-06-29,9.223142623901367,-0.009207826539866,0.2617235274940029,8.764594249725342,1,3.0,0.3820825775867299,0.3820825775867299,0.3863581527057314,-0.0035575188523774342,0.11382605004404303
123,2015-06-30,9.384857177734377,0.0175335631711832,0.26750913938079374,8.790179977416992,1,3.0,0.37381900383467676,0.37381900383467676,0.3820825775867299,0.006699269010725436,0.12052531905476847
124,2015-07-01,9.363571166992188,-0.0022681230346998,0.26713156757229073,8.817325687408447,1,3.0,0.374347370880973,0.374347370880973,0.37381900383467676,-0.0008478674934059632,0.11967745156136252
125,2015-07-02,9.40442943572998,0.0043635348105031,0.2669199278705195,8.846077136993408,1,3.0,0.3746441893559522,0.3746441893559522,0.374347370880973,0.0016334777840594401,0.12131092934542195
126,2015-07-06,9.45714282989502,0.0056051666425149,0.26470496435524704,8.875488576889039,1,3.0,0.3777790879123638,0.3777790879123638,0.3746441893559522,0.0020999431129900188,0.12341087245841197
127,2015-07-07,9.409143447875977,-0.0050754633701113,0.26255833685986507,8.904128589630126,1,3.0,0.3808677385604133,0.3808677385604133,0.3777790879123638,-0.001917403922693259,0.12149346853571871
128,2015-07-08,9.350713729858398,-0.0062098870467075,0.24022561055154112,8.929405727386474,1,3.0,0.4162753495366586,0.4162753495366586,0.3808677385604133,-0.002365145636195089,0.11912832289952362
129,2015-07-09,9.572713851928713,0.0237415162610987,0.21711757995262887,8.959985733032227,1,3.0,0.4605799310300815,0.4605799310300815,0.4162753495366586,0.009883007980119126,0.12901133087964275
130,2015-07-10,9.722857475280762,0.0156845410480748,0.22169284120107405,8.993628597259521,1,3.0,0.4510745563917448,0.4510745563917448,0.4605799310300815,0.007223984834160774,0.13623531571380354
131,2015-07-13,10.10871410369873,0.0396855172873782,0.2577247379904359,9.036802883148193,1,3.0,0.3880108707442395,0.3880108707442395,0.4510745563917448,0.017901127105581043,0.15413644281938457
132,2015-07-14,10.037142753601074,-0.0070801636452918,0.2555631406036725,9.078394317626953,1,3.0,0.3912927340139401,0.3912927340139401,0.3880108707442395,-0.00274718046102138,0.1513892623583632
133,2015-07-15,9.812999725341797,-0.0223313580131019,0.2640854573401765,9.116111450195312,1,3.0,0.3786653040541606,0.3786653040541606,0.3912927340139401,-0.008738098131190752,0.14265116422717244
134,2015-07-16,11.581000328063965,0.180169229818315,0.6830523831437832,9.186145744323731,1,3.0,0.1464016559604769,0.1464016559604769,0.3786653040541606,0.0682238361903562,0.21087500041752866
135,2015-07-17,11.47700023651123,-0.0089802338836579,0.6865139374872632,9.255531463623047,1,3.0,0.14566346659474091,0.14566346659474091,0.1464016559604769,-0.0013147211114799013,0.20956027930604876
136,2015-07-20,11.05500030517578,-0.0367691838145094,0.7037364309324057,9.31513433456421,1,3.0,0.14209865455950094,0.14209865455950094,0.14566346659474091,-0.005355926778280678,0.20420435252776808
137,2015-07-21,11.25100040435791,0.0177295426297152,0.7013373535737255,9.375982913970947,1,3.0,0.1425847339949046,0.1425847339949046,0.14209865455950094,0.002519344153637846,0.20672369668140594
138,2015-07-22,11.149999618530272,-0.0089770493465198,0.7040892155753353,9.430425758361816,1,3.0,0.14202745587899196,0.14202745587899196,0.1425847339949046,-0.0012799901931326578,0.2054437064882733
139,2015-07-23,11.010000228881836,-0.0125559995011812,0.7066670359943077,9.483871479034423,1,3.0,0.14150936000473852,0.14150936000473852,0.14202745587899196,-0.001783296665170658,0.20366040982310263
140,2015-07-24,10.934000015258787,-0.0069028348813,0.7008460594086366,9.53680576324463,1,3.0,0.1426846861126372,0.1426846861126372,0.14150936000473852,-0.0009768157462711482,0.20268359407683148
141,2015-07-27,10.642999649047852,-0.0266142642953023,0.7052383556630297,9.581994342803956,1,3.0,0.14179603136585647,0.14179603136585647,0.1426846861126372,-0.0037974479470939764,0.1988861461297375
142,2015-07-28,10.6899995803833,0.0044160418007392,0.7025908708235179,9.62058006286621,1,3.0,0.14233034352238083,0.14233034352238083,0.14179603136585647,0.0006261772016905488,0.19951232333142807
143,2015-07-29,10.708000183105469,0.0016838730990411,0.7020680426126925,9.658205795288087,1,3.0,0.14243633655202087,0.14243633655202087,0.14233034352238083,0.00023966623663461577,0.1997519895680627
144,2015-07-30,11.156000137329102,0.0418378732314987,0.7113525892510496,9.705188655853272,1,3.0,0.14057726296503031,0.14057726296503031,0.14243633655202087,0.0059592333922225335,0.20571122296028524
145,2015-07-31,11.430999755859377,0.0246503778365954,0.7129880554661846,9.7562286567688,1,3.0,0.1402548040368157,0.1402548040368157,0.14057726296503031,0.0034652826473224266,0.20917650560760767
146,2015-08-03,11.255999565124512,-0.0153092637977846,0.7188058020585438,9.803342933654784,1,3.0,0.13911963386163015,0.13911963386163015,0.1402548040368157,-0.002147197793906196,0.20702930781370146
147,2015-08-04,12.114999771118164,0.07631487554914,0.7539093843007598,9.867965793609619,1,3.0,0.1326419355991285,0.1326419355991285,0.13911963386163015,0.010616897544592227,0.21764620535829368
148,2015-08-05,12.371000289916992,0.0211308727722081,0.7505676492612727,9.939400081634522,1,3.0,0.1332324942307632,0.1332324942307632,0.1326419355991285,0.0028028398654046053,0.2204490452236983
149,2015-08-06,12.645000457763672,0.0221485863249073,0.7503449995468292,10.01258581161499,1,3.0,0.1332720282808508,0.1332720282808508,0.1332324942307632,0.0029509113997527726,0.22339995662345105
150,2015-08-07,12.35200023651123,-0.0231712305769469,0.7624510601252295,10.080611534118653,1,3.0,0.1311559590245378,0.1311559590245378,0.1332720282808508,-0.003088076896752982,0.22031187972669808
151,2015-08-10,12.303000450134276,-0.0039669515413475,0.7579600542311137,10.148368682861328,1,3.0,0.13193307410037794,0.13193307410037794,0.1311559590245378,-0.0005202893338092997,0.21979159039288879
152,2015-08-11,12.27400016784668,-0.0023571715212999,0.7566607591510833,10.215842971801758,1,3.0,0.13215962211677595,0.13215962211677595,0.13193307410037794,-0.0003109888849869603,0.21948060150790183
153,2015-08-12,12.050999641418455,-0.0181685288723069,0.7543615879615965,10.278602962493897,1,3.0,0.13256242310828115,0.13256242310828115,0.13215962211677595,-0.0024011459101818135,0.21707945559772002
154,2015-08-13,12.373000144958496,0.0267198168717344,0.42242106610180163,10.348445816040039,1,3.0,0.23673061791833186,0.23673061791833186,0.13256242310828115,0.0035420436695266446,0.22062149926724667
155,2015-08-14,12.33899974822998,-0.0027479508874304,0.42052597821655147,10.416528663635255,1,3.0,0.23779743744750204,0.23779743744750204,0.23673061791833186,-0.0006505241115906269,0.21997097515565603
156,2015-08-17,12.53600025177002,0.0159656785444297,0.39359289652201507,10.486328678131104,1,3.0,0.25406962596035226,0.25406962596035226,0.23779743744750204,0.003796597444975947,0.223767572600632
157,2015-08-18,12.404999732971191,-0.0104499454505301,0.3957208836865771,10.555220088958741,1,3.0,0.25270336775858165,0.25270336775858165,0.25406962596035226,-0.002655013731922267,0.22111255886870973
158,2015-08-19,12.206000328063965,-0.0160418709545238,0.3998467545295876,10.614440097808838,1,3.0,0.25009581512709333,0.25009581512709333,0.25270336775858165,-0.004053834815356737,0.217058724053353
159,2015-08-20,11.24899959564209,-0.0784041214730713,0.4948508932231823,10.647677230834962,1,3.0,0.20208107405577438,0.20208107405577438,0.25009581512709333,-0.01960854266913141,0.1974501813842216
160,2015-08-21,10.395999908447266,-0.0758289374928309,0.5658339336528677,10.66540864944458,0,4.0,0.0,0.0,0.20208107405577438,-0.015323593133059447,0.18212658825116215
161,2015-08-24,9.687999725341797,-0.0681031347961231,0.6074910540731634,10.670331497192382,0,4.0,0.0,0.0,0.0,-0.0,0.18212658825116215
162,2015-08-25,10.152000427246094,0.0478943760382823,0.6344698473386366,10.68650863647461,0,4.0,0.0,0.0,0.0,0.0,0.18212658825116215
163,2015-08-26,11.012999534606934,0.0848107832078175,0.7052116765174975,10.716222915649414,1,5.0,0.1418013957083407,0.1418013957083407,0.0,0.0,0.18212658825116215
164,2015-08-27,11.765999794006348,0.068373766568609,0.7307489365877391,10.763000049591064,1,5.0,0.13684590560877713,0.13684590560877713,0.1418013957083407,0.00969549552926504,0.1918220837804272
165,2015-08-28,11.762999534606934,-0.0002549940040745,0.7266022630283507,10.808774318695068,1,5.0,0.1376268766122714,0.1376268766122714,0.13684590560877713,-3.4894885412383156e-05,0.1917871888950148
166,2015-08-31,11.503000259399414,-0.0221031442229167,0.7291974533547863,10.85109146118164,1,5.0,0.13713706697676253,0.13713706697676253,0.1376268766122714,-0.0030419867027105963,0.1887452021923042
167,2015-09-01,10.57900047302246,-0.0803268508684877,0.7297043709294202,10.869842891693116,0,6.0,0.0,0.0,0.13713706697676253,-0.011015788727584214,0.17772941346472
168,2015-09-02,10.543999671936035,-0.0033085168278119,0.7228911285757498,10.886097164154053,0,6.0,0.0,0.0,0.0,-0.0,0.17772941346472
