Date,Price,Return
2022-05-02,19.945999145507812,0.04780415428483131
2022-05-03,19.98699951171875,0.0020555684331398094
2022-05-04,20.400999069213867,0.02071344211783166
2022-05-05,18.832000732421875,-0.07690791668922181
2022-05-06,18.097000122070312,-0.03902934270208258
2022-05-09,17.309999465942383,-0.0434879068806624
2022-05-10,17.766000747680664,0.026343229104973
2022-05-11,16.636999130249023,-0.06354843914880681
2022-05-12,17.430999755859375,0.0477249905102608
2022-05-13,18.763999938964844,0.07647296206618237
2022-05-16,18.650999069213867,-0.006022216484680376
2022-05-17,19.055999755859375,0.02171469126895298
2022-05-18,17.7189998626709,-0.07016162417704552
2022-05-19,18.347999572753906,0.03549860121666004
2022-05-20,18.635000228881836,0.015642067953506755
2022-05-23,18.743999481201172,0.005849168284441486
2022-05-24,18.034000396728516,-0.037878740083445495
2022-05-25,18.783000946044922,0.04153269007647786
2022-05-26,19.139999389648438,0.019006464655408895
2022-05-27,19.518999099731445,0.0198014483891773
2022-05-31,19.743999481201172,0.011527249953755092
2022-06-01,19.291000366210938,-0.02294363487101725
2022-06-02,20.509000778198242,0.06313827115574
2022-06-03,19.898000717163086,-0.029791800568103266
2022-06-06,19.714000701904297,-0.009247160952209565
2022-06-07,19.861000061035156,0.007456597032415635
2022-06-08,20.283000946044922,0.021247715810528645
2022-06-09,19.277000427246094,-0.04959820893737088
2022-06-10,18.29400062561035,-0.05099340041754474
2022-06-13,16.9689998626709,-0.07242815773628775
2022-06-14,16.753999710083008,-0.012670172333541951
2022-06-15,18.01099967956543,0.0750268587342715
2022-06-16,17.334999084472656,-0.03753265266334649
2022-06-17,17.551000595092773,0.012460428152753389
2022-06-21,17.090999603271484,-0.026209388423695024
2022-06-22,17.888999938964844,0.046691261729396416
2022-06-23,18.17099952697754,0.01576385426657967
2022-06-24,19.084999084472656,0.05029990541456719
2022-06-27,18.913999557495117,-0.0089598918093039
2022-06-28,17.959999084472656,-0.050438854570260094
2022-06-29,17.836000442504883,-0.00690415636351438
2022-06-30,17.48699951171875,-0.01956721922670679
2022-07-01,17.9950008392334,0.029050228266674027
2022-07-05,18.58799934387207,0.03295351358616183
2022-07-06,18.4060001373291,-0.00979122083964179
2022-07-07,18.927000045776367,0.028305981992830187
2022-07-08,18.697999954223633,-0.012099122470485613
2022-07-11,17.733999252319336,-0.05155635384877311
2022-07-12,17.44499969482422,-0.016296355570068033
2022-07-13,17.6560001373291,0.012095181782518782
2022-07-14,17.47800064086914,-0.010081530079036782
2022-07-15,18.910999298095703,0.08198870606948905
2022-07-18,19.091999053955078,0.0095711365119453
2022-07-19,20.163000106811523,0.056096852395065344
2022-07-20,21.643999099731445,0.07345132098767415
2022-07-21,22.38800048828125,0.03437448805655485
2022-07-22,22.04400062561035,-0.01536536783849729
2022-07-25,21.85099983215332,-0.008755252584814688
2022-07-26,21.391000747680664,-0.02105162637893465
2022-07-27,22.674999237060547,0.060025171544117795
2022-07-28,22.601999282836914,-0.0032194027201694064
2022-07-29,22.489999771118164,-0.004955292242832643
2022-08-01,22.621000289916992,0.005824834154380953
2022-08-02,22.142000198364258,-0.021175018143041235
2022-08-03,22.67300033569336,0.023981579467618808
2022-08-04,22.990999221801758,0.014025443540782057
2022-08-05,22.67799949645996,-0.013614011392988457
2022-08-08,23.349000930786133,0.029588211007364862
2022-08-09,22.993999481201172,-0.01520413873969595
2022-08-10,24.410999298095703,0.06162476510678383
2022-08-11,24.270000457763672,-0.005776037212169016
2022-08-12,24.93000030517578,0.02719405994905877
2022-08-15,24.910999298095703,-0.0007621743621131216
2022-08-16,24.569000244140625,-0.013728837204102895
2022-08-17,24.114999771118164,-0.01847858962558857
2022-08-18,24.517000198364258,0.016670140205746975
2022-08-19,24.115999221801758,-0.016356037578743154
2022-08-22,22.65399932861328,-0.06062364987417879
2022-08-23,22.454999923706055,-0.008784294641338675
2022-08-24,22.961000442504883,0.022533979982989782
2022-08-25,23.398000717163086,0.019032283708737552
2022-08-26,22.327999114990234,-0.045730471381171256
2022-08-29,22.457000732421875,0.0057775717728791864
2022-08-30,22.065000534057617,-0.01745559004227648
2022-08-31,22.356000900268555,0.013188323551670544
2022-09-01,23.003999710083008,0.02898545284128473
2022-09-02,22.611000061035156,-0.01708397035301623
2022-09-06,21.839000701904297,-0.03414264548436419
2022-09-07,22.895999908447266,0.04839961411104321
2022-09-08,22.743999481201172,-0.006638732872723985
2022-09-09,23.35700035095215,0.02695220206356619
2022-09-12,23.652999877929688,0.012672839942200476
2022-09-13,21.812999725341797,-0.07779140752056446
2022-09-14,22.41200065612793,0.027460731597141574
2022-09-15,23.538000106811523,0.050240916371547595
2022-09-16,24.01300048828125,0.020180150365972205
2022-09-19,24.363000869750977,0.014575453893841184
2022-09-20,24.28499984741211,-0.0032016180090406188
2022-09-21,23.687000274658203,-0.024624236216234996
